r,v,eta,stable
0.05592219866420652,-3.0887873388431655,-10.240217581275708,true
0.05599237767880551,-3.0863550595353253,-10.226180503675364,true
0.056062552417424506,-3.083921107056134,-10.212143571074266,true
0.05613272303550908,-3.081485475882157,-10.198106784053225,true
0.05620288968965981,-3.0790481604671296,-10.184070143196045,true
0.05627305253804042,-3.076609155240814,-10.170033649089635,true
0.05634321174002138,-3.074168454609645,-10.155997302323959,true
0.05641336745643318,-3.0717260529560075,-10.141961103492106,true
0.05648351984949492,-3.0692819446382047,-10.127925053190308,true
0.05655366908278538,-3.066836123990601,-10.113889152017935,true
0.0566238153213696,-3.0643885853232313,-10.099853400577533,true
0.05669395873177446,-3.0619393229213925,-10.085817799474881,true
0.056764099481865955,-3.059488331046098,-10.071782349318948,true
0.056834237741094945,-3.0570356039332767,-10.05774705072198,true
0.05690437368033713,-3.054581135794092,-10.043711904299483,true
0.05697450747195325,-3.0521249208144168,-10.029676910670275,true
0.05704463928985067,-3.049666953154967,-10.015642070456487,true
0.05711476930942428,-3.047207226951066,-10.001607384283592,true
0.0571848977076786,-3.0447457363120476,-9.98757285278047,true
0.057255024663108986,-3.042282475321751,-9.973538476579376,true
0.0573251503557384,-3.0398174380381566,-9.959504256315977,true
0.05739527496726375,-3.037350618492871,-9.945470192629411,true
0.05746539868105458,-3.0348820106909153,-9.93143628616232,true
0.05753552168185102,-3.0324116086115933,-9.917402537560775,true
0.05760564415634311,-3.029939406206473,-9.903368947474478,true
0.05767576629259564,-3.0274653974012073,-9.8893355165566,true
0.0577458882804719,-3.0249895760940326,-9.87530224546393,true
0.05781601031154926,-3.0225119361557855,-9.861269134856888,true
0.057886132579019325,-3.020032471430147,-9.847236185399508,true
0.05795625527789958,-3.0175511757330185,-9.83320339775951,true
0.05802637860477402,-3.015068042852673,-9.819170772608295,true
0.058096502758135306,-3.0125830665494138,-9.805138310620988,true
0.058166627938207524,-3.010096240555115,-9.791106012476492,true
