j,eta
17.844132554901865,-7.977939465320368
17.837817045063858,-7.972440315726677
17.831501140358743,-7.966942528757433
17.82518484069157,-7.961446105164522
17.818868145967706,-7.955951045699359
17.81255105609233,-7.950457351114607
17.806233570970686,-7.94496502216338
17.799915690508424,-7.9394740595979645
17.79359741461078,-7.933984464172728
17.787278743183627,-7.92849623664047
17.78095967613247,-7.923009377755889
17.774640213363156,-7.917523888273109
17.768320354781423,-7.912039768947288
17.762000100293424,-7.906557020532755
17.755679449804916,-7.901075643785868
17.749358403222015,-7.895595639462336
17.743036960451025,-7.890117008317892
17.73671512139813,-7.884639751109288
17.730392885969678,-7.879163868593349
17.724070254072192,-7.873689361526936
17.71774722561218,-7.86821623066759
17.711423800496135,-7.862744476773529
17.705099978630717,-7.857274100603053
17.698775759922828,-7.851805102914245
17.692451144279154,-7.846337484466562
17.68612613160684,-7.840871246018541
17.679800721812775,-7.8354063883302185
17.673474914804192,-7.829942912161085
17.667148710488096,-7.824480818272071
17.66082210877201,-7.819020107422939
17.65449510956306,-7.813560780375468
17.64816771276884,-7.80810283789048
17.64183991829683,-7.802646280729793
17.6355117260548,-7.79719110965491
17.629183135950335,-7.791737325428592
17.6228541478912,-7.786284928813617
17.61652476178541,-7.780833920572542
17.610194977540758,-7.7753843014693675
17.603864795065597,-7.769936072266748
17.5975342142679,-7.764489233729358
17.591203235055744,-7.759043786622127
17.584871857337767,-7.753599731708689
17.578540081022332,-7.748157069754282
17.57220790601784,-7.742715801524661
17.565875332232828,-7.737275927785777
17.559542359576213,-7.731837449302885
17.553208987956577,-7.726400366843076
17.546875217282913,-7.720964681172651
17.540541047463996,-7.715530393059335
17.53420647840901,-7.710097503270066
17.527871510027026,-7.7046660125728605
17.52153614222725,-7.699235921735898
17.515200374919136,-7.69380723152716
17.508864208011907,-7.688379942716069
17.502527641415195,-7.682954056071298
17.496190675038314,-7.677529572363304
17.48985330879136,-7.672106492360436
17.483515542583813,-7.666684816833886
17.477177376325635,-7.661264546553806
17.470838809926697,-7.655845682291345
17.46449984329715,-7.6504282248173014
17.458160476347032,-7.645012174903581
17.451820708986517,-7.639597533322235
17.44548054112601,-7.6341843008451855
17.439139972675992,-7.6287724782447555
17.432799003546855,-7.623362066294254
17.426457633649115,-7.6179530657672165
17.420115862893738,-7.612545477436249
17.413773691191228,-7.607139302076281
17.40743111845261,-7.601734540461062
17.401088144588698,-7.596331193365772
17.394744769510783,-7.590929261564545
17.388400993129714,-7.5855287458337886
17.382056815357046,-7.580129646948068
17.375712236104015,-7.5747319656837515
17.369367255282004,-7.569335702817371
17.363021872802456,-7.563940859125928
17.356676088577274,-7.558547435385459
17.350329902517878,-7.553155432374387
17.343983314536285,-7.547764850869716
17.337636324544395,-7.542375691649538
17.33128893245407,-7.536987955492754
17.324941138177604,-7.531601643177411
17.318592941627006,-7.526216755483264
17.31224434271478,-7.520833293188989
17.305895341353157,-7.515451257074906
17.299545937454653,-7.51007064792102
17.293196130931836,-7.5046914665078175
17.28684592169744,-7.49931371361589
17.28049530966421,-7.493937390026491
17.27414429474513,-7.4885624965206965
17.267792876852923,-7.483189033881198
17.26144105590089,-7.477817002889322
17.25508883180218,-7.472446404327617
17.248736204469914,-7.467077238979447
17.242383173817515,-7.4617095076277735
17.236029739758504,-7.456343211055895
17.229675902206413,-7.450978350047773
17.223321661074873,-7.445614925387712
17.216967016277664,-7.440252937860161
17.21061196772873,-7.434892388249707
17.2042565153418,-7.429533277342381
17.19790065903106,-7.424175605923277
17.191544398710782,-7.418819374777891
17.18518773429502,-7.413464584693194
17.178830665698257,-7.4081112364553015
17.172473192834854,-7.4027593308514925
17.166115315619496,-7.397408868668588
17.15975703396662,-7.392059850694968
17.15339834779133,-7.386712277717358
17.147039257008228,-7.381366150524979
